tweet_id,favorites,retweets,timestamp
772152991789019136,4181,1300,Sat Sep 03 19:23:13 +0000 2016
772117678702071809,4165,848,Sat Sep 03 17:02:54 +0000 2016
772114945936949249,3005,546,Sat Sep 03 16:52:02 +0000 2016
772102971039580160,4448,1065,Sat Sep 03 16:04:27 +0000 2016
771908950375665664,7298,2181,Sat Sep 03 03:13:29 +0000 2016
771770456517009408,13356,3924,Fri Sep 02 18:03:10 +0000 2016
771500966810099713,9167,3018,Fri Sep 02 00:12:18 +0000 2016
771380798096281600,11746,5912,Thu Sep 01 16:14:48 +0000 2016
771171053431250945,0,8705,Thu Sep 01 02:21:21 +0000 2016
771136648247640064,10223,3357,Thu Sep 01 00:04:38 +0000 2016
771102124360998913,6898,1663,Wed Aug 31 21:47:27 +0000 2016
771014301343748096,7032,1782,Wed Aug 31 15:58:28 +0000 2016
770787852854652928,5498,1415,Wed Aug 31 00:58:39 +0000 2016
770772759874076672,5749,1626,Tue Aug 30 23:58:40 +0000 2016
770743923962707968,0,52360,Tue Aug 30 22:04:05 +0000 2016
770655142660169732,8130,2013,Tue Aug 30 16:11:18 +0000 2016
770414278348247044,6987,2390,Tue Aug 30 00:14:12 +0000 2016
770293558247038976,6923,1718,Mon Aug 29 16:14:30 +0000 2016
770093767776997377,0,3520,Mon Aug 29 03:00:36 +0000 2016
770069151037685760,8385,2651,Mon Aug 29 01:22:47 +0000 2016
769940425801170949,34948,11131,Sun Aug 28 16:51:16 +0000 2016
769695466921623552,7101,1926,Sun Aug 28 00:37:54 +0000 2016
769335591808995329,0,8830,Sat Aug 27 00:47:53 +0000 2016
769212283578875904,5980,1969,Fri Aug 26 16:37:54 +0000 2016
768970937022709760,16017,7574,Fri Aug 26 00:38:52 +0000 2016
768909767477751808,0,3129,Thu Aug 25 20:35:48 +0000 2016
768855141948723200,4660,1034,Thu Aug 25 16:58:45 +0000 2016
768609597686943744,4580,1382,Thu Aug 25 00:43:02 +0000 2016
768596291618299904,5592,1473,Wed Aug 24 23:50:10 +0000 2016
768554158521745409,0,6719,Wed Aug 24 21:02:45 +0000 2016
768473857036525572,15110,3958,Wed Aug 24 15:43:39 +0000 2016
768193404517830656,12157,4080,Tue Aug 23 21:09:14 +0000 2016
767884188863397888,5309,1634,Tue Aug 23 00:40:31 +0000 2016
767754930266464257,17814,6221,Mon Aug 22 16:06:54 +0000 2016
767500508068192258,8295,2688,Sun Aug 21 23:15:55 +0000 2016
767191397493538821,13643,4406,Sun Aug 21 02:47:37 +0000 2016
767122157629476866,11227,3261,Sat Aug 20 22:12:29 +0000 2016
766864461642756096,0,6521,Sat Aug 20 05:08:29 +0000 2016
766793450729734144,5650,1565,Sat Aug 20 00:26:19 +0000 2016
766714921925144576,2872,438,Fri Aug 19 19:14:16 +0000 2016
766693177336135680,4484,918,Fri Aug 19 17:47:52 +0000 2016
766423258543644672,6671,1825,Thu Aug 18 23:55:18 +0000 2016
766313316352462849,7493,2166,Thu Aug 18 16:38:26 +0000 2016
766078092750233600,0,2970,Thu Aug 18 01:03:45 +0000 2016
766069199026450432,4765,1003,Thu Aug 18 00:28:24 +0000 2016
766008592277377025,4149,571,Wed Aug 17 20:27:34 +0000 2016
765719909049503744,8021,2475,Wed Aug 17 01:20:27 +0000 2016
765669560888528897,5760,1407,Tue Aug 16 22:00:23 +0000 2016
765395769549590528,20539,3127,Tue Aug 16 03:52:26 +0000 2016
765371061932261376,7842,2475,Tue Aug 16 02:14:15 +0000 2016
765222098633691136,12902,3914,Mon Aug 15 16:22:20 +0000 2016
764857477905154048,7099,2029,Sun Aug 14 16:13:27 +0000 2016
764259802650378240,6718,1745,Sat Aug 13 00:38:30 +0000 2016
763956972077010945,812,61,Fri Aug 12 04:35:10 +0000 2016
763837565564780549,14041,4858,Thu Aug 11 20:40:41 +0000 2016
763183847194451968,6004,1702,Wed Aug 10 01:23:03 +0000 2016
763167063695355904,0,3484,Wed Aug 10 00:16:21 +0000 2016
763103485927849985,8163,2602,Tue Aug 09 20:03:43 +0000 2016
762699858130116608,13518,4190,Mon Aug 08 17:19:51 +0000 2016
762471784394268675,12571,7612,Mon Aug 08 02:13:34 +0000 2016
762464539388485633,11503,4839,Mon Aug 08 01:44:46 +0000 2016
762316489655476224,5350,1298,Sun Aug 07 15:56:28 +0000 2016
762035686371364864,35400,17919,Sat Aug 06 21:20:40 +0000 2016
761976711479193600,5992,2310,Sat Aug 06 17:26:19 +0000 2016
761750502866649088,0,4535,Sat Aug 06 02:27:27 +0000 2016
761745352076779520,4707,979,Sat Aug 06 02:06:59 +0000 2016
761672994376806400,55016,33421,Fri Aug 05 21:19:27 +0000 2016
761599872357261312,4578,1336,Fri Aug 05 16:28:54 +0000 2016
761371037149827077,0,20500,Fri Aug 05 01:19:35 +0000 2016
761334018830917632,5792,1669,Thu Aug 04 22:52:29 +0000 2016
761292947749015552,4957,1265,Thu Aug 04 20:09:17 +0000 2016
761227390836215808,5908,1775,Thu Aug 04 15:48:47 +0000 2016
761004547850530816,12482,3952,Thu Aug 04 01:03:17 +0000 2016
760893934457552897,4228,1104,Wed Aug 03 17:43:45 +0000 2016
760656994973933572,7343,2210,Wed Aug 03 02:02:14 +0000 2016
760641137271070720,5485,1481,Wed Aug 03 00:59:13 +0000 2016
760539183865880579,8399,4168,Tue Aug 02 18:14:06 +0000 2016
760521673607086080,4681,1608,Tue Aug 02 17:04:31 +0000 2016
760290219849637889,29618,13140,Tue Aug 02 01:44:48 +0000 2016
760252756032651264,4338,995,Mon Aug 01 23:15:56 +0000 2016
760190180481531904,6334,2079,Mon Aug 01 19:07:17 +0000 2016
760153949710192640,0,38,Mon Aug 01 16:43:19 +0000 2016
759943073749200896,6581,2382,Mon Aug 01 02:45:22 +0000 2016
759923798737051648,16284,6521,Mon Aug 01 01:28:46 +0000 2016
759846353224826880,7433,2265,Sun Jul 31 20:21:02 +0000 2016
759793422261743616,6620,2173,Sun Jul 31 16:50:42 +0000 2016
759566828574212096,0,24319,Sun Jul 31 01:50:18 +0000 2016
759557299618865152,5202,1341,Sun Jul 31 01:12:26 +0000 2016
759447681597108224,9418,2827,Sat Jul 30 17:56:51 +0000 2016
759446261539934208,1846,561,Sat Jul 30 17:51:13 +0000 2016
759197388317847553,6725,2221,Sat Jul 30 01:22:17 +0000 2016
759159934323924993,0,1359,Fri Jul 29 22:53:27 +0000 2016
759099523532779520,16101,4813,Fri Jul 29 18:53:24 +0000 2016
759047813560868866,7227,2302,Fri Jul 29 15:27:55 +0000 2016
758854675097526272,3904,1027,Fri Jul 29 02:40:28 +0000 2016
758828659922702336,12376,4376,Fri Jul 29 00:57:05 +0000 2016
758740312047005698,6339,1824,Thu Jul 28 19:06:01 +0000 2016
758474966123810816,4227,1132,Thu Jul 28 01:31:38 +0000 2016
758467244762497024,5316,2539,Thu Jul 28 01:00:57 +0000 2016
758405701903519748,5756,2204,Wed Jul 27 20:56:24 +0000 2016
758355060040593408,3797,1245,Wed Jul 27 17:35:10 +0000 2016
758099635764359168,21302,11550,Wed Jul 27 00:40:12 +0000 2016
758041019896193024,3001,433,Tue Jul 26 20:47:17 +0000 2016
757741869644341248,7613,3710,Tue Jul 26 00:58:34 +0000 2016
757729163776290825,0,9299,Tue Jul 26 00:08:05 +0000 2016
757725642876129280,5022,1391,Mon Jul 25 23:54:05 +0000 2016
757611664640446465,5026,1272,Mon Jul 25 16:21:11 +0000 2016
757597904299253760,0,336,Mon Jul 25 15:26:30 +0000 2016
757596066325864448,4808,1219,Mon Jul 25 15:19:12 +0000 2016
757400162377592832,16743,7759,Mon Jul 25 02:20:45 +0000 2016
757393109802180609,6462,2009,Mon Jul 25 01:52:43 +0000 2016
757354760399941633,4995,1637,Sun Jul 24 23:20:20 +0000 2016
756998049151549440,6923,2271,Sat Jul 23 23:42:53 +0000 2016
756939218950160384,7342,2295,Sat Jul 23 19:49:07 +0000 2016
756651752796094464,5612,1511,Sat Jul 23 00:46:50 +0000 2016
756526248105566208,11506,4169,Fri Jul 22 16:28:07 +0000 2016
756303284449767430,4359,1231,Fri Jul 22 01:42:09 +0000 2016
756288534030475264,28519,15071,Fri Jul 22 00:43:32 +0000 2016
756275833623502848,7114,1738,Thu Jul 21 23:53:04 +0000 2016
755955933503782912,8092,3285,Thu Jul 21 02:41:54 +0000 2016
755206590534418437,18212,6148,Tue Jul 19 01:04:16 +0000 2016
755110668769038337,23446,12621,Mon Jul 18 18:43:07 +0000 2016
754874841593970688,0,9193,Mon Jul 18 03:06:01 +0000 2016
754856583969079297,7616,2870,Mon Jul 18 01:53:28 +0000 2016
754747087846248448,2854,591,Sun Jul 17 18:38:22 +0000 2016
754482103782404096,5852,2220,Sun Jul 17 01:05:25 +0000 2016
754449512966619136,4147,846,Sat Jul 16 22:55:55 +0000 2016
754120377874386944,8655,2670,Sat Jul 16 01:08:03 +0000 2016
754011816964026368,9726,4079,Fri Jul 15 17:56:40 +0000 2016
753655901052166144,6458,2492,Thu Jul 14 18:22:23 +0000 2016
753420520834629632,8731,4071,Thu Jul 14 02:47:04 +0000 2016
753398408988139520,6384,2186,Thu Jul 14 01:19:12 +0000 2016
753375668877008896,8411,2655,Wed Jul 13 23:48:51 +0000 2016
753298634498793472,0,6620,Wed Jul 13 18:42:44 +0000 2016
753294487569522689,3758,1191,Wed Jul 13 18:26:16 +0000 2016
753039830821511168,41080,24013,Wed Jul 13 01:34:21 +0000 2016
753026973505581056,4283,1109,Wed Jul 13 00:43:15 +0000 2016
752932432744185856,13970,7798,Tue Jul 12 18:27:35 +0000 2016
752917284578922496,7592,1790,Tue Jul 12 17:27:23 +0000 2016
752701944171524096,0,3291,Tue Jul 12 03:11:42 +0000 2016
752682090207055872,6642,1846,Tue Jul 12 01:52:49 +0000 2016
752660715232722944,4878,1794,Tue Jul 12 00:27:52 +0000 2016
752568224206688256,6140,2605,Mon Jul 11 18:20:21 +0000 2016
752519690950500352,8157,3917,Mon Jul 11 15:07:30 +0000 2016
752334515931054080,4238,1263,Mon Jul 11 02:51:40 +0000 2016
752309394570878976,0,18963,Mon Jul 11 01:11:51 +0000 2016
752173152931807232,6569,2106,Sun Jul 10 16:10:29 +0000 2016
751950017322246144,3415,1060,Sun Jul 10 01:23:49 +0000 2016
751937170840121344,5770,1530,Sun Jul 10 00:32:46 +0000 2016
751830394383790080,6428,2227,Sat Jul 09 17:28:29 +0000 2016
751793661361422336,6479,3320,Sat Jul 09 15:02:31 +0000 2016
751598357617971201,8699,3440,Sat Jul 09 02:06:27 +0000 2016
751583847268179968,4849,1265,Sat Jul 09 01:08:47 +0000 2016
751538714308972544,5547,1445,Fri Jul 08 22:09:27 +0000 2016
751456908746354688,3516,1127,Fri Jul 08 16:44:23 +0000 2016
751251247299190784,13791,6695,Fri Jul 08 03:07:09 +0000 2016
751205363882532864,6948,2086,Fri Jul 08 00:04:50 +0000 2016
751132876104687617,5610,1480,Thu Jul 07 19:16:47 +0000 2016
750868782890057730,5306,1595,Thu Jul 07 01:47:22 +0000 2016
750719632563142656,14621,5747,Wed Jul 06 15:54:42 +0000 2016
750506206503038976,4934,1316,Wed Jul 06 01:46:38 +0000 2016
750429297815552001,14569,4947,Tue Jul 05 20:41:01 +0000 2016
750383411068534784,5005,1309,Tue Jul 05 17:38:41 +0000 2016
750381685133418496,758,39,Tue Jul 05 17:31:49 +0000 2016
750147208377409536,3409,1095,Tue Jul 05 02:00:06 +0000 2016
750132105863102464,3990,1440,Tue Jul 05 01:00:05 +0000 2016
750117059602808832,4740,1466,Tue Jul 05 00:00:18 +0000 2016
750101899009982464,3344,959,Mon Jul 04 23:00:03 +0000 2016
750086836815486976,2383,613,Mon Jul 04 22:00:12 +0000 2016
750071704093859840,8653,3802,Mon Jul 04 21:00:04 +0000 2016
750056684286914561,3444,1011,Mon Jul 04 20:00:23 +0000 2016
750041628174217216,3502,703,Mon Jul 04 19:00:33 +0000 2016
750026558547456000,2986,888,Mon Jul 04 18:00:41 +0000 2016
750011400160841729,3568,1035,Mon Jul 04 17:00:26 +0000 2016
749996283729883136,3331,919,Mon Jul 04 16:00:22 +0000 2016
749981277374128128,5569,2772,Mon Jul 04 15:00:45 +0000 2016
749774190421639168,5114,1493,Mon Jul 04 01:17:51 +0000 2016
749417653287129088,6721,1904,Sun Jul 03 01:41:06 +0000 2016
749403093750648834,2892,622,Sun Jul 03 00:43:15 +0000 2016
749395845976588288,9488,3951,Sun Jul 03 00:14:27 +0000 2016
749317047558017024,6076,2509,Sat Jul 02 19:01:20 +0000 2016
749075273010798592,6353,2360,Sat Jul 02 03:00:36 +0000 2016
749064354620928000,5277,1714,Sat Jul 02 02:17:13 +0000 2016
749036806121881602,3425,896,Sat Jul 02 00:27:45 +0000 2016
748977405889503236,11235,3759,Fri Jul 01 20:31:43 +0000 2016
748932637671223296,6461,2564,Fri Jul 01 17:33:49 +0000 2016
748705597323898880,3047,1067,Fri Jul 01 02:31:39 +0000 2016
748699167502000129,5213,1814,Fri Jul 01 02:06:06 +0000 2016
748692773788876800,4659,1504,Fri Jul 01 01:40:41 +0000 2016
748575535303884801,6696,2272,Thu Jun 30 17:54:50 +0000 2016
748568946752774144,2411,776,Thu Jun 30 17:28:39 +0000 2016
748346686624440324,5735,1413,Thu Jun 30 02:45:28 +0000 2016
748337862848962560,8462,4701,Thu Jun 30 02:10:24 +0000 2016
748324050481647620,4078,867,Thu Jun 30 01:15:31 +0000 2016
748307329658011649,4027,810,Thu Jun 30 00:09:04 +0000 2016
748220828303695873,15549,8825,Wed Jun 29 18:25:21 +0000 2016
747963614829678593,6397,2444,Wed Jun 29 01:23:16 +0000 2016
747933425676525569,7310,2894,Tue Jun 28 23:23:19 +0000 2016
747885874273214464,3243,1116,Tue Jun 28 20:14:22 +0000 2016
747844099428986880,3084,851,Tue Jun 28 17:28:22 +0000 2016
747816857231626240,5346,1316,Tue Jun 28 15:40:07 +0000 2016
747651430853525504,1520,179,Tue Jun 28 04:42:46 +0000 2016
747648653817413632,14182,6614,Tue Jun 28 04:31:44 +0000 2016
747600769478692864,2545,619,Tue Jun 28 01:21:27 +0000 2016
747594051852075008,4065,1205,Tue Jun 28 00:54:46 +0000 2016
747512671126323200,6110,1803,Mon Jun 27 19:31:23 +0000 2016
747461612269887489,4249,1169,Mon Jun 27 16:08:30 +0000 2016
747439450712596480,5965,2184,Mon Jun 27 14:40:26 +0000 2016
747242308580548608,0,3257,Mon Jun 27 01:37:04 +0000 2016
747219827526344708,5792,1791,Mon Jun 27 00:07:44 +0000 2016
747204161125646336,3722,1038,Sun Jun 26 23:05:29 +0000 2016
747103485104099331,10534,4548,Sun Jun 26 16:25:26 +0000 2016
746906459439529985,3168,336,Sun Jun 26 03:22:31 +0000 2016
746872823977771008,6593,2429,Sun Jun 26 01:08:52 +0000 2016
746818907684614144,5807,1944,Sat Jun 25 21:34:37 +0000 2016
746790600704425984,5345,1806,Sat Jun 25 19:42:08 +0000 2016
746757706116112384,10520,4432,Sat Jun 25 17:31:25 +0000 2016
746726898085036033,6648,2037,Sat Jun 25 15:29:00 +0000 2016
746542875601690625,5520,2104,Sat Jun 25 03:17:46 +0000 2016
746521445350707200,0,1110,Sat Jun 25 01:52:36 +0000 2016
746507379341139972,5094,1226,Sat Jun 25 00:56:43 +0000 2016
746369468511756288,6637,1854,Fri Jun 24 15:48:42 +0000 2016
746131877086527488,7565,2511,Fri Jun 24 00:04:36 +0000 2016
746056683365994496,3904,931,Thu Jun 23 19:05:49 +0000 2016
745789745784041472,4437,1207,Thu Jun 23 01:25:06 +0000 2016
745712589599014916,7652,2636,Wed Jun 22 20:18:30 +0000 2016
745433870967832576,7824,2894,Wed Jun 22 01:50:58 +0000 2016
745422732645535745,9412,2768,Wed Jun 22 01:06:43 +0000 2016
745314880350101504,7863,3131,Tue Jun 21 17:58:09 +0000 2016
745074613265149952,8605,3976,Tue Jun 21 02:03:25 +0000 2016
745057283344719872,7945,2585,Tue Jun 21 00:54:33 +0000 2016
744995568523612160,3277,716,Mon Jun 20 20:49:19 +0000 2016
744971049620602880,8652,3042,Mon Jun 20 19:11:53 +0000 2016
744709971296780288,6150,1771,Mon Jun 20 01:54:27 +0000 2016
744334592493166593,7443,2412,Sun Jun 19 01:02:50 +0000 2016
744234799360020481,131075,79515,Sat Jun 18 18:26:18 +0000 2016
744223424764059648,1868,424,Sat Jun 18 17:41:06 +0000 2016
743980027717509120,4551,1231,Sat Jun 18 01:33:55 +0000 2016
743895849529389061,3999,1087,Fri Jun 17 19:59:26 +0000 2016
743835915802583040,0,2387,Fri Jun 17 16:01:16 +0000 2016
743609206067040256,4917,1560,Fri Jun 17 01:00:24 +0000 2016
743595368194129920,20275,7445,Fri Jun 17 00:05:25 +0000 2016
743545585370791937,3863,1066,Thu Jun 16 20:47:36 +0000 2016
743510151680958465,8671,4185,Thu Jun 16 18:26:48 +0000 2016
743253157753532416,4624,1366,Thu Jun 16 01:25:36 +0000 2016
743222593470234624,6792,2164,Wed Jun 15 23:24:09 +0000 2016
743210557239623680,4215,1560,Wed Jun 15 22:36:19 +0000 2016
742534281772302336,7744,4011,Tue Jun 14 01:49:03 +0000 2016
742528092657332225,4878,2245,Tue Jun 14 01:24:27 +0000 2016
742465774154047488,7916,4382,Mon Jun 13 21:16:49 +0000 2016
742423170473463808,10812,4319,Mon Jun 13 18:27:32 +0000 2016
742385895052087300,7457,2266,Mon Jun 13 15:59:24 +0000 2016
742161199639494656,4743,1547,Mon Jun 13 01:06:33 +0000 2016
742150209887731712,5661,1783,Mon Jun 13 00:22:53 +0000 2016
741793263812808706,4982,1698,Sun Jun 12 00:44:30 +0000 2016
741743634094141440,8945,3144,Sat Jun 11 21:27:17 +0000 2016
741438259667034112,4026,937,Sat Jun 11 01:13:51 +0000 2016
741303864243200000,9631,3650,Fri Jun 10 16:19:48 +0000 2016
741099773336379392,10997,6247,Fri Jun 10 02:48:49 +0000 2016
741067306818797568,10342,3520,Fri Jun 10 00:39:48 +0000 2016
740995100998766593,7018,3154,Thu Jun 09 19:52:53 +0000 2016
740711788199743490,3736,1062,Thu Jun 09 01:07:06 +0000 2016
740699697422163968,3101,888,Thu Jun 09 00:19:04 +0000 2016
740676976021798912,19881,7724,Wed Jun 08 22:48:46 +0000 2016
740373189193256964,20648,9220,Wed Jun 08 02:41:38 +0000 2016
740365076218183684,2727,495,Wed Jun 08 02:09:24 +0000 2016
740359016048689152,3610,967,Wed Jun 08 01:45:19 +0000 2016
740214038584557568,7335,2220,Tue Jun 07 16:09:13 +0000 2016
739979191639244800,21898,6719,Tue Jun 07 00:36:02 +0000 2016
739932936087216128,4443,1217,Mon Jun 06 21:32:13 +0000 2016
739844404073074688,4138,966,Mon Jun 06 15:40:26 +0000 2016
739623569819336705,4185,1547,Mon Jun 06 01:02:55 +0000 2016
739606147276148736,5897,1876,Sun Jun 05 23:53:41 +0000 2016
739544079319588864,43694,24319,Sun Jun 05 19:47:03 +0000 2016
739485634323156992,7887,3309,Sun Jun 05 15:54:48 +0000 2016
739238157791694849,75163,52360,Sat Jun 04 23:31:25 +0000 2016
738891149612572673,115,6,Sat Jun 04 00:32:32 +0000 2016
738885046782832640,4127,1283,Sat Jun 04 00:08:17 +0000 2016
738883359779196928,3661,917,Sat Jun 04 00:01:35 +0000 2016
738537504001953792,5575,1759,Fri Jun 03 01:07:16 +0000 2016
738402415918125056,3599,955,Thu Jun 02 16:10:29 +0000 2016
738184450748633089,4727,1360,Thu Jun 02 01:44:22 +0000 2016
738166403467907072,9635,3828,Thu Jun 02 00:32:39 +0000 2016
738156290900254721,2768,748,Wed Jun 01 23:52:28 +0000 2016
737826014890496000,5757,2006,Wed Jun 01 02:00:04 +0000 2016
737800304142471168,10943,3904,Wed Jun 01 00:17:54 +0000 2016
737678689543020544,5528,1509,Tue May 31 16:14:39 +0000 2016
737445876994609152,11302,5048,Tue May 31 00:49:32 +0000 2016
737322739594330112,3953,907,Mon May 30 16:40:14 +0000 2016
737310737551491075,16040,8329,Mon May 30 15:52:33 +0000 2016
736736130620620800,4736,1972,Sun May 29 01:49:16 +0000 2016
736392552031657984,19450,8407,Sat May 28 03:04:00 +0000 2016
736365877722001409,4367,1408,Sat May 28 01:18:00 +0000 2016
736225175608430592,8901,3115,Fri May 27 15:58:54 +0000 2016
736010884653420544,8652,3355,Fri May 27 01:47:23 +0000 2016
735991953473572864,3934,1283,Fri May 27 00:32:10 +0000 2016
735648611367784448,4397,1237,Thu May 26 01:47:51 +0000 2016
735635087207878657,6776,2659,Thu May 26 00:54:06 +0000 2016
735274964362878976,9629,4707,Wed May 25 01:03:06 +0000 2016
735256018284875776,3675,993,Tue May 24 23:47:49 +0000 2016
735137028879360001,3428,1092,Tue May 24 15:55:00 +0000 2016
734912297295085568,2993,572,Tue May 24 01:02:00 +0000 2016
734787690684657664,13745,7102,Mon May 23 16:46:51 +0000 2016
734776360183431168,2742,608,Mon May 23 16:01:50 +0000 2016
734559631394082816,1646,451,Mon May 23 01:40:38 +0000 2016
733828123016450049,3926,881,Sat May 21 01:13:53 +0000 2016
733822306246479872,4015,1141,Sat May 21 00:50:46 +0000 2016
733482008106668032,3438,1065,Fri May 20 02:18:32 +0000 2016
733460102733135873,4605,1451,Fri May 20 00:51:30 +0000 2016
733109485275860992,44619,17621,Thu May 19 01:38:16 +0000 2016
732732193018155009,2671,599,Wed May 18 00:39:02 +0000 2016
732726085725589504,3855,1003,Wed May 18 00:14:46 +0000 2016
732585889486888962,4016,868,Tue May 17 14:57:41 +0000 2016
732375214819057664,8832,2838,Tue May 17 01:00:32 +0000 2016
732005617171337216,16324,6154,Mon May 16 00:31:53 +0000 2016
731285275100512256,3798,1090,Sat May 14 00:49:30 +0000 2016
731156023742988288,4196,1434,Fri May 13 16:15:54 +0000 2016
730924654643314689,6682,2234,Fri May 13 00:56:32 +0000 2016
730573383004487680,5407,2435,Thu May 12 01:40:42 +0000 2016
730427201120833536,3809,1176,Wed May 11 15:59:50 +0000 2016
730211855403241472,4180,1182,Wed May 11 01:44:07 +0000 2016
730196704625098752,5339,2172,Wed May 11 00:43:55 +0000 2016
729854734790754305,4396,1268,Tue May 10 02:05:03 +0000 2016
729838605770891264,1856,431,Tue May 10 01:00:58 +0000 2016
729823566028484608,4358,1390,Tue May 10 00:01:12 +0000 2016
729463711119904772,6340,2586,Mon May 09 00:11:16 +0000 2016
729113531270991872,2054,370,Sun May 08 00:59:46 +0000 2016
728986383096946689,3460,917,Sat May 07 16:34:32 +0000 2016
728760639972315136,5090,1911,Sat May 07 01:37:30 +0000 2016
728751179681943552,3032,757,Sat May 07 00:59:55 +0000 2016
728653952833728512,3620,1169,Fri May 06 18:33:34 +0000 2016
728409960103686147,5383,2269,Fri May 06 02:24:02 +0000 2016
728387165835677696,3999,1075,Fri May 06 00:53:27 +0000 2016
728046963732717569,4722,1328,Thu May 05 02:21:37 +0000 2016
728035342121635841,4953,1872,Thu May 05 01:35:26 +0000 2016
728015554473250816,4479,1219,Thu May 05 00:16:48 +0000 2016
727685679342333952,3206,720,Wed May 04 02:26:00 +0000 2016
727644517743104000,6431,1962,Tue May 03 23:42:26 +0000 2016
727524757080539137,4900,1379,Tue May 03 15:46:33 +0000 2016
727314416056803329,3623,834,Tue May 03 01:50:44 +0000 2016
727286334147182592,3324,920,Mon May 02 23:59:09 +0000 2016
727175381690781696,4209,1540,Mon May 02 16:38:15 +0000 2016
727155742655025152,3983,1490,Mon May 02 15:20:13 +0000 2016
726935089318363137,7496,2738,Mon May 02 00:43:25 +0000 2016
726887082820554753,4195,1677,Sun May 01 21:32:40 +0000 2016
726828223124897792,3882,1124,Sun May 01 17:38:46 +0000 2016
726224900189511680,4811,1302,Sat Apr 30 01:41:23 +0000 2016
725842289046749185,7691,2970,Fri Apr 29 00:21:01 +0000 2016
725786712245440512,4537,1527,Thu Apr 28 20:40:11 +0000 2016
725729321944506368,5646,2009,Thu Apr 28 16:52:08 +0000 2016
725458796924002305,1541,703,Wed Apr 27 22:57:10 +0000 2016
724983749226668032,4040,1462,Tue Apr 26 15:29:30 +0000 2016
724771698126512129,2593,725,Tue Apr 26 01:26:53 +0000 2016
724405726123311104,5800,1847,Mon Apr 25 01:12:38 +0000 2016
724049859469295616,4738,1984,Sun Apr 24 01:38:33 +0000 2016
724046343203856385,2901,620,Sun Apr 24 01:24:35 +0000 2016
724004602748780546,4561,1790,Sat Apr 23 22:38:43 +0000 2016
723912936180330496,4236,1374,Sat Apr 23 16:34:28 +0000 2016
723688335806480385,8435,3347,Sat Apr 23 01:41:59 +0000 2016
723673163800948736,3291,1011,Sat Apr 23 00:41:42 +0000 2016
723179728551723008,5761,2110,Thu Apr 21 16:00:57 +0000 2016
722974582966214656,4493,1764,Thu Apr 21 02:25:47 +0000 2016
722613351520608256,5393,1831,Wed Apr 20 02:30:23 +0000 2016
721503162398597120,5086,2124,Sun Apr 17 00:58:53 +0000 2016
721001180231503872,2748,686,Fri Apr 15 15:44:11 +0000 2016
720785406564900865,3400,866,Fri Apr 15 01:26:47 +0000 2016
720775346191278080,2702,760,Fri Apr 15 00:46:48 +0000 2016
720415127506415616,4503,1681,Thu Apr 14 00:55:25 +0000 2016
720389942216527872,6974,2840,Wed Apr 13 23:15:21 +0000 2016
720340705894408192,3131,1098,Wed Apr 13 19:59:42 +0000 2016
720059472081784833,4229,1268,Wed Apr 13 01:22:10 +0000 2016
720043174954147842,5332,2253,Wed Apr 13 00:17:25 +0000 2016
719991154352222208,5281,1979,Tue Apr 12 20:50:42 +0000 2016
719704490224398336,4974,1645,Tue Apr 12 01:51:36 +0000 2016
719551379208073216,5515,2192,Mon Apr 11 15:43:12 +0000 2016
719367763014393856,3022,827,Mon Apr 11 03:33:34 +0000 2016
719339463458033665,4822,1403,Mon Apr 11 01:41:07 +0000 2016
719332531645071360,3711,1078,Mon Apr 11 01:13:34 +0000 2016
718971898235854848,3818,1231,Sun Apr 10 01:20:33 +0000 2016
718939241951195136,5720,1973,Sat Apr 09 23:10:47 +0000 2016
718631497683582976,20697,9126,Sat Apr 09 02:47:55 +0000 2016
718613305783398402,2669,542,Sat Apr 09 01:35:37 +0000 2016
718540630683709445,2730,1137,Fri Apr 08 20:46:50 +0000 2016
718460005985447936,2846,602,Fri Apr 08 15:26:28 +0000 2016
718454725339934721,5320,1685,Fri Apr 08 15:05:29 +0000 2016
718246886998687744,2115,565,Fri Apr 08 01:19:36 +0000 2016
718234618122661888,4217,1127,Fri Apr 08 00:30:51 +0000 2016
717841801130979328,2660,670,Wed Apr 06 22:29:56 +0000 2016
717790033953034240,3170,1272,Wed Apr 06 19:04:14 +0000 2016
717537687239008257,6281,2069,Wed Apr 06 02:21:30 +0000 2016
717428917016076293,1748,510,Tue Apr 05 19:09:17 +0000 2016
717421804990701568,3446,945,Tue Apr 05 18:41:02 +0000 2016
717047459982213120,6826,2135,Mon Apr 04 17:53:31 +0000 2016
717009362452090881,3583,1102,Mon Apr 04 15:22:08 +0000 2016
716802964044845056,4627,1317,Mon Apr 04 01:41:58 +0000 2016
716791146589110272,5204,1474,Mon Apr 04 00:55:01 +0000 2016
716730379797970944,1339,475,Sun Apr 03 20:53:33 +0000 2016
716447146686459905,14327,6643,Sun Apr 03 02:08:05 +0000 2016
716439118184652801,2574,247,Sun Apr 03 01:36:11 +0000 2016
716285507865542656,3041,1225,Sat Apr 02 15:25:47 +0000 2016
716080869887381504,5272,1935,Sat Apr 02 01:52:38 +0000 2016
715928423106027520,3485,987,Fri Apr 01 15:46:52 +0000 2016
715758151270801409,4085,1596,Fri Apr 01 04:30:16 +0000 2016
715733265223708672,5093,1920,Fri Apr 01 02:51:22 +0000 2016
715704790270025728,3055,634,Fri Apr 01 00:58:13 +0000 2016
